10,0.025,0.166667,0.0,0.038076,0.034722,0.000448,0.028112,0.135135,0.029126,1.0,0.008368,0.0,0.0,0.923077,0.583333,0.0,0.0,0.005686,0.018868,0.049175,0
11,0.008333,0.0,0.0,0.02004,0.003472,0.0,0.016064,0.054054,0.009709,1.0,0.00022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018868,0.14754,0
12,0.075,0.0,0.0,0.006012,0.041667,0.002989,0.002008,0.054054,0.07767,0.40625,0.011892,1.0,0.272727,0.0,0.375,0.0,0.0,0.00222,0.018868,0.114757,0
13,0.158333,0.5,0.0,0.014028,0.138889,0.019277,0.0,0.189189,0.15534,0.468254,0.055494,0.5,0.0,0.727273,0.381579,0.4,0.157895,0.005617,0.113208,0.194134,0
14,0.083333,0.5,0.019608,0.026052,0.090278,0.0,0.014056,0.189189,0.087379,0.055556,0.024224,1.0,0.090909,0.795455,0.26,0.2,0.052632,0.004825,0.056604,0.236065,0
15,0.025,0.166667,0.0,0.004008,0.017361,0.0,0.002008,0.027027,0.029126,0.0,0.007487,1.0,0.090909,0.818182,0.5,0.2,0.105263,0.004873,0.018868,0.098365,0
16,0.166667,0.0,0.0,0.014028,0.274306,0.020323,0.01004,0.135135,0.097087,0.448754,0.18388,1.0,0.090909,0.0,0.19375,0.0,0.0,0.019396,0.188679,0.287704,0
17,0.05,0.0,0.0,0.016032,0.020833,0.002241,0.014056,0.027027,0.058252,1.0,0.001321,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.018868,0.14754,0
18,0.025,0.5,0.0,0.01002,0.038194,0.000149,0.002008,0.108108,0.009709,0.25,0.009029,1.0,0.090909,0.971429,0.75,0.2,0.105263,0.00601,0.056604,0.14754,1
19,0.041667,0.166667,0.0,0.014028,0.048611,0.000897,0.0,0.189189,0.038835,0.3125,0.015415,1.0,0.0,0.692308,0.8,0.0,0.0,0.00614,0.075472,0.206557,0
20,0.008333,0.0,0.0,0.002004,0.003472,0.0,0.0,0.027027,0.009709,1.0,0.00022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018868,0.14754,0
21,0.091667,0.166667,0.0,0.014028,0.090278,0.0,0.01004,0.054054,0.106796,0.29,0.039859,1.0,0.0,0.529412,0.409091,0.0,0.0,0.00731,0.018868,0.107306,0
22,0.025,0.5,0.0,0.01002,0.052083,0.000448,0.0,0.135135,0.019417,1.0,0.011231,0.0,0.0,0.978495,0.666667,0.2,0.052632,0.007797,0.037736,0.14754,0
23,0.025,0.166667,0.0,0.01002,0.024306,0.000149,0.002008,0.108108,0.029126,0.25,0.006386,1.0,0.0,0.818182,0.666667,0.0,0.0,0.004061,0.018868,0.098365,0
24,0.133333,0.333333,0.0,0.03006,0.225694,0.011357,0.0,0.405405,0.126214,0.46,0.106364,1.0,0.0,0.72549,0.311111,0.0,0.0,0.013767,0.169811,0.230532,1
25,0.033333,0.5,0.078431,0.024048,0.017361,0.0,0.016064,0.108108,0.029126,0.166667,0.003964,1.0,0.090909,0.921053,0.4375,0.0,0.0,0.001584,0.018868,0.110655,0
26,0.125,0.0,0.0,0.022044,0.225694,0.011207,0.0,0.297297,0.106796,0.346939,0.097556,1.0,0.0,0.0,0.295238,0.0,0.0,0.013678,0.09434,0.236065,0
27,0.091667,0.333333,0.0,0.006012,0.083333,0.00254,0.0,0.081081,0.097087,0.335715,0.068047,1.0,0.0,0.787234,0.545455,0.0,0.0,0.012892,0.207547,0.28167,0
28,0.016667,0.333333,0.0,0.002004,0.010417,0.000149,0.002008,0.0,0.019417,1.0,0.001542,0.0,0.0,0.947368,0.75,0.2,0.052632,0.001218,0.018868,0.07377,0
29,0.125,0.333333,0.0,0.018036,0.142361,0.0,0.0,0.243243,0.145631,0.339286,0.044924,1.0,0.090909,0.72549,0.225,0.2,0.105263,0.00601,0.037736,0.226224,0
30,0.116667,0.5,0.029412,0.022044,0.100694,0.012702,0.006024,0.216216,0.106796,0.288462,0.023783,1.0,0.090909,0.759259,0.321429,0.0,0.0,0.003202,0.075472,0.189693,0
31,0.225,0.333333,0.0,0.016032,0.350694,0.023461,0.01004,0.081081,0.145631,0.412393,0.283198,0.888889,0.090909,0.294118,0.183761,0.2,0.368421,0.022237,0.075472,0.163932,1
32,0.041667,0.5,0.0,0.016032,0.079861,0.000598,0.008032,0.216216,0.048544,0.375,0.054834,1.0,0.0,0.927273,0.8,0.4,0.105263,0.023489,0.018868,0.118032,0
33,0.025,0.0,0.0,0.004008,0.010417,0.000448,0.004016,0.0,0.029126,0.75,0.000881,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.018868,0.14754,0
34,0.033333,0.666667,0.0,0.01002,0.065972,0.000897,0.0,0.135135,0.038835,1.0,0.012552,0.0,0.0,0.978495,0.625,0.4,0.210526,0.006457,0.037736,0.14754,0
35,0.05,0.0,0.0,0.004008,0.038194,0.000448,0.002008,0.027027,0.038835,0.3,0.011671,1.0,0.0,0.0,0.666667,0.0,0.0,0.003655,0.018868,0.122945,0
36,0.458333,0.333333,0.078431,0.04008,0.368056,0.196204,0.016064,0.324324,0.087379,0.478277,0.249505,1.0,0.181818,0.406593,0.195455,0.0,0.0,0.009321,0.188679,0.273614,0
37,0.025,0.166667,0.0,0.008016,0.065972,0.000448,0.0,0.108108,0.019417,1.0,0.029949,0.0,0.0,0.8,0.666667,0.0,0.0,0.021605,0.037736,0.14754,0
38,0.066667,0.0,0.0,0.008016,0.076389,0.0,0.0,0.108108,0.058252,0.214286,0.037216,1.0,0.0,0.0,0.625,0.0,0.0,0.009686,0.132075,0.239753,0
39,0.091667,0.166667,0.0,0.002004,0.079861,0.005828,0.002008,0.0,0.097087,0.241667,0.029949,1.0,0.0,0.454545,0.348485,0.2,0.052632,0.005272,0.018868,0.080483,0
40,0.083333,0.0,0.0,0.02004,0.100694,0.006426,0.014056,0.081081,0.07767,0.416667,0.02004,0.5,0.090909,0.0,0.2,0.0,0.0,0.00385,0.056604,0.177049,0
41,0.008333,0.333333,0.0,0.002004,0.006944,0.0,0.0,0.027027,0.009709,1.0,0.000881,0.0,0.0,1.0,1.0,0.0,0.0,0.001462,0.0,0.0,0
42,0.025,0.166667,0.009804,0.024048,0.076389,0.000448,0.004016,0.27027,0.019417,0.75,0.015856,0.0,0.0,0.866667,1.0,0.0,0.0,0.011046,0.018868,0.098365,0
43,0.075,0.0,0.0,0.064128,0.125,0.00538,0.064257,0.0,0.067961,0.552084,0.061881,0.833333,0.0,0.0,0.25,0.0,0.0,0.014403,0.207547,0.442621,0
44,0.058333,0.0,0.0,0.048096,0.027778,0.000448,0.048193,0.0,0.067961,0.333334,0.009469,1.0,0.0,0.0,0.714286,0.0,0.0,0.002297,0.018868,0.126457,0
45,0.075,0.0,0.009804,0.008016,0.065972,0.004483,0.002008,0.081081,0.067961,0.25,0.028628,1.0,0.0,0.0,0.666667,0.0,0.0,0.006498,0.075472,0.180324,0
46,0.525,0.0,0.019608,0.122244,0.5,0.23954,0.10241,0.27027,0.300971,0.437144,0.507157,1.0,0.181818,0.0,0.21371,0.0,0.0,0.017064,0.660377,0.477751,1
47,0.05,0.333333,0.019608,0.04008,0.045139,0.001046,0.034137,0.081081,0.029126,0.2,0.012332,1.0,0.090909,0.733333,0.433333,0.2,0.210526,0.003899,0.018868,0.098365,0
48,0.016667,0.0,0.0,0.012024,0.006944,0.000149,0.012048,0.0,0.019417,1.0,0.00044,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.018868,0.14754,0
49,0.183333,0.333333,0.0,0.01002,0.163194,0.02376,0.0,0.135135,0.184466,0.452381,0.080379,1.0,0.090909,0.649123,0.361905,0.4,0.105263,0.007221,0.169811,0.201186,0
50,0.141667,0.666667,0.0,0.018036,0.118056,0.017633,0.004016,0.189189,0.165049,0.4875,0.03017,0.5,0.090909,0.905882,0.270588,0.6,0.263158,0.003153,0.037736,0.156216,1
51,0.1,0.333333,0.0,0.03006,0.34375,0.00269,0.002008,0.378378,0.07767,0.413223,0.177054,1.0,0.090909,0.770833,0.277778,0.4,0.105263,0.031717,0.339623,0.713107,1
52,0.083333,0.166667,0.0,0.006012,0.104167,0.004035,0.002008,0.054054,0.048544,0.380953,0.053953,1.0,0.090909,0.357143,0.283333,0.2,0.052632,0.011111,0.037736,0.14754,0
53,0.016667,0.333333,0.0,0.018036,0.069444,0.000149,0.004016,0.189189,0.009709,1.0,0.028188,0.0,0.0,0.987179,0.625,0.2,0.157895,0.030702,0.169811,0.663932,1
54,0.358333,0.333333,0.009804,0.0501,0.416667,0.067394,0.018072,0.432432,0.291262,0.446688,0.202599,1.0,0.454545,0.480519,0.146825,0.0,0.0,0.009679,0.283019,0.223022,1
55,0.183333,0.166667,0.27451,0.074148,0.152778,0.027346,0.062249,0.162162,0.067961,0.261905,0.059678,1.0,0.090909,0.3,0.198864,0.2,0.105263,0.005471,0.056604,0.194488,0
56,0.283333,0.666667,0.019608,0.03006,0.232639,0.044082,0.008032,0.297297,0.281553,0.421488,0.129046,0.818182,0.090909,0.745902,0.173203,0.6,0.789474,0.007754,0.09434,0.264702,1
57,0.016667,0.333333,0.0,0.006012,0.013889,0.000149,0.002008,0.054054,0.009709,1.0,0.004184,0.0,0.0,0.9375,1.0,0.4,0.105263,0.003899,0.018868,0.07377,0
58,0.025,0.0,0.0,0.006012,0.020833,0.000448,0.002008,0.054054,0.019417,1.0,0.003523,0.0,0.0,0.0,0.333333,0.0,0.0,0.002112,0.018868,0.098365,0
59,0.033333,0.333333,0.0,0.006012,0.055556,0.000299,0.0,0.081081,0.038835,0.333334,0.016736,1.0,0.0,0.925,0.5,0.2,0.052632,0.008528,0.056604,0.184426,0
60,0.091667,0.333333,0.0,0.016032,0.090278,0.0,0.0,0.216216,0.106796,0.0,0.016736,1.0,0.090909,0.787234,0.287879,0.4,0.105263,0.002835,0.018868,0.134129,0
61,0.033333,0.0,0.0,0.014028,0.069444,0.000598,0.008032,0.081081,0.019417,0.444445,0.04118,0.333333,0.0,0.0,0.5,0.0,0.0,0.02193,0.169811,0.516392,1
62,0.466667,0.166667,0.019608,0.102204,0.586806,0.179319,0.074297,0.432432,0.339806,0.424432,0.405638,0.875,0.181818,0.409639,0.155844,0.2,0.263158,0.015403,0.264151,0.324058,1
63,0.041667,0.666667,0.0,0.016032,0.055556,0.0,0.01004,0.081081,0.029126,0.291667,0.023123,1.0,0.090909,0.931818,0.583333,0.2,0.052632,0.009454,0.169811,0.324589,0
64,0.041667,0.0,0.0,0.006012,0.142361,0.001494,0.002008,0.054054,0.038835,1.0,0.053072,0.0,0.0,0.0,0.36,0.0,0.0,0.023002,0.132075,0.61967,0
65,0.058333,0.0,0.0,0.006012,0.090278,0.0,0.002008,0.054054,0.067961,0.25,0.048007,1.0,0.0,0.0,0.47619,0.0,0.0,0.014411,0.09434,0.337233,0
66,0.141667,0.666667,0.0,0.012024,0.121528,0.019426,0.0,0.162162,0.116505,0.495536,0.045585,1.0,0.0,0.869919,0.352941,0.4,0.157895,0.005246,0.056604,0.173581,1
67,0.033333,0.0,0.0,0.012024,0.114583,0.0,0.002008,0.135135,0.019417,0.166667,0.034574,1.0,0.090909,0.0,0.533333,0.0,0.0,0.018275,0.037736,0.110655,0
68,0.041667,0.333333,0.0,0.012024,0.090278,0.0,0.0,0.162162,0.038835,0.1875,0.03105,1.0,0.0,0.902439,0.466667,0.0,0.0,0.01306,0.018868,0.118032,0
69,0.075,0.5,0.0,0.022044,0.1875,0.001494,0.002008,0.297297,0.067961,0.401786,0.075974,1.0,0.0,0.870968,0.314815,0.2,0.052632,0.017815,0.018868,0.131149,1
70,0.025,0.166667,0.0,0.002004,0.034722,0.0,0.0,0.027027,0.009709,0.0,0.014754,1.0,0.090909,0.714286,0.666667,0.2,0.052632,0.009909,0.018868,0.098365,0
71,0.05,0.0,0.0,0.006012,0.034722,0.0,0.0,0.081081,0.058252,0.2,0.011451,1.0,0.090909,0.0,0.375,0.0,0.0,0.003574,0.037736,0.14754,0
72,0.033333,0.666667,0.0,0.014028,0.052083,0.0,0.012048,0.054054,0.038835,0.166667,0.016957,1.0,0.0,0.953846,0.4375,0.2,0.052632,0.008772,0.09434,0.295081,0
73,0.033333,0.0,0.0,0.004008,0.020833,0.0,0.0,0.054054,0.038835,0.166667,0.004184,1.0,0.0,0.0,0.625,0.0,0.0,0.001706,0.018868,0.110655,0
74,0.075,0.0,0.009804,0.008016,0.111111,0.005081,0.002008,0.081081,0.0,0.46875,0.031931,1.0,0.090909,0.0,0.481481,0.0,0.0,0.007256,0.018868,0.131149,0
75,0.066667,0.666667,0.0,0.022044,0.107639,0.0,0.012048,0.135135,0.07767,0.346939,0.072451,0.571429,0.090909,0.844444,0.25,0.2,0.210526,0.019128,0.358491,0.682375,0
76,0.125,0.5,0.0,0.028056,0.288194,0.007023,0.0,0.378378,0.07767,0.410715,0.124642,1.0,0.090909,0.857143,0.244898,0.4,0.105263,0.017641,0.075472,0.177049,0
77,0.008333,0.0,0.0,0.006012,0.003472,0.0,0.006024,0.027027,0.009709,1.0,0.00022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018868,0.14754,0
78,0.141667,0.0,0.0,0.016032,0.232639,0.013449,0.014056,0.027027,0.126214,0.351563,0.193349,1.0,0.090909,0.0,0.29375,0.0,0.0,0.024452,0.207547,0.373189,0
79,0.2,0.5,0.019608,0.014028,0.173611,0.040347,0.004016,0.135135,0.194175,0.217392,0.055054,1.0,0.090909,0.706667,0.162037,0.4,0.789474,0.004569,0.09434,0.202868,0
80,0.033333,0.0,0.0,0.016032,0.069444,0.0,0.008032,0.108108,0.038835,0.388889,0.023343,1.0,0.090909,0.0,0.625,0.0,0.0,0.012061,0.09434,0.258196,0
81,0.225,0.166667,0.0,0.022044,0.184028,0.03422,0.016064,0.081081,0.223301,0.401099,0.089187,1.0,0.0,0.5,0.138047,0.2,0.052632,0.006696,0.113208,0.22404,1
82,0.083333,0.333333,0.0,0.016032,0.111111,0.002241,0.004016,0.162162,0.097087,0.333334,0.036556,1.0,0.090909,0.769231,0.3,0.2,0.052632,0.007456,0.056604,0.206557,0
83,0.008333,0.0,0.0,0.008016,0.003472,0.0,0.006024,0.027027,0.009709,1.0,0.00022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018868,0.14754,0
84,0.083333,0.5,0.0,0.03006,0.125,0.000448,0.012048,0.243243,0.097087,0.291667,0.054834,1.0,0.181818,0.795455,0.266667,0.2,0.157895,0.011452,0.132075,0.354097,0
85,0.091667,0.5,0.029412,0.024048,0.142361,0.002839,0.006024,0.243243,0.087379,0.408334,0.052852,0.666667,0.0,0.811321,0.290909,0.0,0.0,0.009879,0.075472,0.187775,0
86,0.1,0.0,0.0,0.006012,0.076389,0.006575,0.002008,0.054054,0.048544,0.402598,0.034354,1.0,0.090909,0.0,0.261905,0.0,0.0,0.005564,0.075472,0.184426,0
87,0.1,0.333333,0.0,0.028056,0.201389,0.0,0.0,0.378378,0.106796,0.303031,0.066725,1.0,0.090909,0.770833,0.22619,0.4,0.157895,0.011696,0.056604,0.184426,1
88,0.016667,0.333333,0.0,0.006012,0.027778,0.000149,0.002008,0.081081,0.019417,1.0,0.007267,0.0,0.0,0.969697,1.0,0.0,0.0,0.007554,0.018868,0.07377,0
89,0.125,0.333333,0.0,0.02004,0.267361,0.006127,0.0,0.27027,0.116505,0.392857,0.159656,1.0,0.272727,0.74,0.25,0.2,0.052632,0.022807,0.037736,0.18689,1
90,0.058333,0.333333,0.0,0.008016,0.131944,0.0,0.0,0.108108,0.029126,0.416667,0.056816,1.0,0.090909,0.880952,0.444444,0.2,0.052632,0.017196,0.018868,0.105388,0
91,0.033333,0.0,0.0,0.012024,0.013889,0.000897,0.01004,0.027027,0.038835,1.0,0.000881,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.018868,0.14754,0
92,0.033333,0.5,0.0,0.01002,0.027778,0.000598,0.004016,0.081081,0.029126,0.416667,0.009249,1.0,0.090909,0.944444,0.583333,0.2,0.052632,0.004386,0.037736,0.14754,0
93,0.175,0.5,0.019608,0.018036,0.190972,0.024208,0.008032,0.135135,0.174757,0.355,0.079498,1.0,0.090909,0.768116,0.19375,0.4,0.473684,0.007774,0.113208,0.238868,0
94,0.033333,0.5,0.0,0.006012,0.041667,0.0,0.0,0.081081,0.029126,0.333334,0.012112,1.0,0.0,0.933333,0.625,0.2,0.052632,0.00597,0.075472,0.221311,0
95,0.158333,0.0,0.019608,0.018036,0.072917,0.021668,0.008032,0.135135,0.174757,0.477431,0.031491,1.0,0.272727,0.0,0.230263,0.0,0.0,0.00277,0.018868,0.13978,1
96,0.1,0.333333,0.0,0.022044,0.260417,0.006575,0.002008,0.297297,0.067961,0.468182,0.100198,0.5,0.0,0.770833,0.236111,0.0,0.0,0.017584,0.075472,0.258196,0
97,0.05,0.0,0.0,0.018036,0.020833,0.002241,0.016064,0.027027,0.058252,0.6,0.002202,0.0,0.0,0.0,0.722222,0.0,0.0,0.0,0.018868,0.14754,0
98,0.025,0.666667,0.0,0.014028,0.048611,0.000448,0.012048,0.054054,0.029126,1.0,0.011451,0.0,0.0,0.96875,0.555556,0.2,0.052632,0.00796,0.056604,0.245906,0
99,0.058333,0.166667,0.0,0.01002,0.09375,0.0,0.002008,0.108108,0.067961,0.25,0.025325,1.0,0.0,0.6,0.47619,0.0,0.0,0.00738,0.075472,0.189693,0
100,0.116667,0.333333,0.019608,0.016032,0.131944,0.012403,0.004016,0.162162,0.07767,0.371795,0.048447,1.0,0.090909,0.74,0.297619,0.2,0.052632,0.007066,0.075472,0.179158,1
101,0.091667,0.166667,0.029412,0.022044,0.135417,0.001046,0.018072,0.054054,0.097087,0.480303,0.133231,1.0,0.090909,0.583333,0.25974,0.0,0.0,0.024854,0.283019,0.42921,0
102,0.141667,0.0,0.0,0.004008,0.28125,0.014943,0.002008,0.027027,0.087379,0.35625,0.144021,0.8,0.0,0.0,0.27451,0.0,0.0,0.018117,0.132075,0.303756,0
103,0.016667,0.166667,0.009804,0.034068,0.048611,0.0,0.026104,0.135135,0.019417,0.0,0.022682,0.0,0.090909,0.875,0.666667,0.0,0.0,0.024366,0.018868,0.07377,0
104,0.125,0.333333,0.0,0.0501,0.152778,0.006724,0.032129,0.27027,0.126214,0.309524,0.068487,1.0,0.272727,0.681818,0.216667,0.2,0.052632,0.009422,0.113208,0.275414,0
105,0.241667,0.166667,1.0,0.368737,0.229167,0.051704,0.363454,0.216216,0.184466,0.419643,0.082581,1.0,0.272727,0.243243,0.191571,0.2,0.052632,0.005714,0.09434,0.198412,0
106,0.283333,0.5,0.0,0.02004,0.319444,0.005828,0.0,0.27027,0.281553,0.361743,0.156353,1.0,0.181818,0.643678,0.148485,0.6,0.210526,0.009575,0.09434,0.282068,1
107,0.033333,0.0,0.0,0.004008,0.045139,0.000897,0.002008,0.027027,0.038835,1.0,0.00991,0.0,0.0,0.0,0.625,0.0,0.0,0.004995,0.037736,0.14754,0
108,0.058333,0.0,0.0,0.03006,0.079861,0.000747,0.014056,0.216216,0.058252,0.222222,0.032592,1.0,0.181818,0.0,0.52381,0.0,0.0,0.009607,0.056604,0.168624,0
109,0.158333,0.5,0.0,0.016032,0.291667,0.015392,0.0,0.216216,0.135922,0.464744,0.227703,1.0,0.090909,0.821053,0.269841,0.0,0.0,0.025367,0.018868,0.132004,0
110,0.008333,0.333333,0.0,0.002004,0.006944,0.0,0.0,0.027027,0.009709,1.0,0.001101,0.0,0.0,1.0,1.0,0.0,0.0,0.001949,0.0,0.0,0
111,0.066667,0.666667,0.0,0.02004,0.079861,0.0,0.012048,0.108108,0.07767,0.380953,0.043383,0.5,0.0,0.844444,0.35,0.2,0.210526,0.011148,0.113208,0.331966,0
112,0.125,0.0,0.0,0.014028,0.118056,0.011207,0.004016,0.135135,0.106796,0.45,0.062982,0.7,0.0,0.0,0.208333,0.0,0.0,0.00848,0.09434,0.226224,0
113,0.05,0.0,0.009804,0.016032,0.076389,0.002241,0.006024,0.135135,0.029126,0.4,0.035895,0.0,0.0,0.0,0.305556,0.0,0.0,0.012589,0.075472,0.196716,0
114,0.033333,0.333333,0.0,0.006012,0.0625,0.000598,0.0,0.081081,0.029126,0.5,0.024444,1.0,0.0,0.925,0.75,0.4,0.105263,0.012792,0.037736,0.14754,0
115,0.058333,0.0,0.0,0.032064,0.024306,0.003138,0.03012,0.027027,0.067961,1.0,0.001542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018868,0.14754,1
116,0.016667,0.0,0.0,0.004008,0.027778,0.000149,0.002008,0.027027,0.019417,1.0,0.01057,0.0,0.0,0.0,0.5,0.0,0.0,0.011209,0.018868,0.07377,0
117,0.0,0.0,0.0,0.002004,0.0,0.0,0.002008,0.0,0.0,1.0,0.01057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118,0.2,0.5,0.0,0.014028,0.149306,0.033174,0.0,0.189189,0.194175,0.471867,0.068047,0.529412,0.0,0.676056,0.375,0.4,0.105263,0.005442,0.150943,0.202868,0
119,0.025,0.0,0.0,0.002004,0.013889,0.000149,0.002008,0.0,0.029126,0.25,0.003083,1.0,0.0,0.0,0.666667,0.0,0.0,0.001624,0.018868,0.098365,0
120,0.033333,0.5,0.0,0.006012,0.024306,0.0,0.002008,0.054054,0.038835,0.0,0.035455,1.0,0.0,0.928571,0.75,0.4,0.210526,0.018762,0.018868,0.07377,0
121,0.008333,1.0,0.0,0.002004,0.024306,0.0,0.0,0.027027,0.009709,1.0,0.008809,0.0,0.0,1.0,1.0,0.0,0.0,0.018031,0.0,0.0,0
122,0.033333,0.166667,0.0,0.016032,0.034722,0.0,0.012048,0.054054,0.038835,0.166667,0.027527,1.0,0.0,0.75,0.5,0.0,0.0,0.014376,0.037736,0.14754,0
123,0.116667,0.666667,0.0,0.014028,0.170139,0.001046,0.002008,0.162162,0.067961,0.367522,0.107465,1.0,0.0,0.7,0.25,0.4,0.263158,0.016186,0.226415,0.263463,1
124,0.025,0.0,0.0,0.006012,0.0625,0.0,0.004016,0.027027,0.029126,0.125,0.044924,1.0,0.0,0.0,0.666667,0.0,0.0,0.032001,0.037736,0.14754,0
125,0.033333,0.5,0.117647,0.03006,0.024306,0.000598,0.024096,0.081081,0.029126,0.333334,0.004845,1.0,0.090909,0.928571,0.5,0.0,0.0,0.002071,0.018868,0.07377,0
126,0.066667,0.5,0.019608,0.018036,0.083333,0.001195,0.004016,0.189189,0.058252,0.371429,0.031491,1.0,0.272727,0.853659,0.428571,0.2,0.157895,0.007919,0.075472,0.221311,0
127,0.075,0.166667,0.0,0.008016,0.065972,0.001494,0.002008,0.081081,0.058252,0.364584,0.035014,1.0,0.090909,0.529412,0.277778,0.2,0.052632,0.007797,0.056604,0.163932,0
128,0.025,0.5,0.0,0.008016,0.03125,0.000448,0.002008,0.081081,0.029126,1.0,0.005946,0.0,0.0,0.972222,0.555556,0.0,0.0,0.003899,0.056604,0.14754,0
129,0.183333,0.333333,0.0,0.026052,0.277778,0.008816,0.0,0.351351,0.165049,0.488722,0.149306,1.0,0.090909,0.637931,0.477273,0.2,0.052632,0.01411,0.150943,0.268258,0
130,0.091667,0.5,0.019608,0.016032,0.131944,0.006724,0.004016,0.162162,0.058252,0.3875,0.044484,1.0,0.0,0.896552,0.285714,0.0,0.0,0.008285,0.113208,0.254847,0
131,0.033333,0.5,0.0,0.008016,0.045139,0.0,0.002008,0.081081,0.038835,0.0,0.019159,1.0,0.0,0.928571,0.75,0.4,0.210526,0.00999,0.018868,0.07377,0
132,0.1,0.0,0.0,0.004008,0.145833,0.0,0.002008,0.027027,0.116505,0.193182,0.05153,1.0,0.0,0.0,0.444444,0.0,0.0,0.008853,0.075472,0.233601,0
133,0.041667,0.0,0.0,0.004008,0.024306,0.000598,0.004016,0.0,0.0,0.25,0.008588,1.0,0.0,0.0,0.7,0.0,0.0,0.003021,0.018868,0.088524,0
134,0.1,0.666667,0.0,0.02004,0.180556,0.008966,0.004016,0.243243,0.097087,0.272728,0.046906,1.0,0.0,0.873418,0.277778,0.6,0.315789,0.008122,0.075472,0.209021,0
135,0.041667,0.0,0.0,0.062124,0.017361,0.001494,0.062249,0.0,0.048544,1.0,0.001101,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0.018868,0.14754,0
136,0.158333,0.0,0.0,0.046092,0.239583,0.012104,0.022088,0.324324,0.135922,0.428241,0.113852,1.0,0.363636,0.0,0.183333,0.0,0.0,0.012465,0.113208,0.271784,0
137,0.033333,0.166667,0.0,0.002004,0.052083,0.000897,0.0,0.027027,0.009709,0.666667,0.010791,1.0,0.0,0.842105,1.0,0.2,0.052632,0.005361,0.018868,0.110655,0
138,0.008333,0.5,0.0,0.002004,0.010417,0.0,0.002008,0.0,0.009709,1.0,0.001321,0.0,0.0,1.0,1.0,0.0,0.0,0.002437,0.0,0.0,0
139,0.116667,0.333333,0.0,0.034068,0.166667,0.006127,0.002008,0.432432,0.106796,0.384616,0.084563,1.0,0.181818,0.74,0.261905,0.2,0.052632,0.012636,0.490566,0.442621,1
140,0.016667,0.5,0.0,0.004008,0.013889,0.000149,0.0,0.054054,0.009709,1.0,0.004404,0.0,0.0,0.971429,0.75,0.2,0.052632,0.004386,0.056604,0.221311,0
141,0.025,0.0,0.0,0.004008,0.045139,0.000149,0.002008,0.027027,0.029126,0.720588,0.016736,0.058824,0.090909,0.0,0.5,0.0,0.0,0.009097,0.075472,0.245906,0
142,0.058333,0.333333,0.0,0.018036,0.135417,0.000149,0.0,0.243243,0.067961,0.354167,0.057256,1.0,0.181818,0.860465,0.285714,0.4,0.105263,0.017335,0.018868,0.126457,1
